# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --hazardsensitiveall --toposortinput --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,299,6,110,57,0,59,35,0,22,16,0,29,20,4,10,9,0,2,2,0,4,6,0,4,8,0.410198926926
apache1,303,6,144,69,0,59,35,0,41,32,0,44,30,5,8,7,0,1,1,0,3,6,0,4,6,0.423007965088
apache1,264,8,120,61,0,59,35,0,32,23,0,29,20,7,12,11,0,2,3,0,3,8,0,7,9,0.475937128067
apache1,348,8,140,69,0,59,35,0,37,30,0,44,28,4,7,7,0,2,2,0,2,7,0,3,6,0.373108148575
apache1,285,7,124,61,0,59,35,0,21,20,0,44,31,5,8,7,0,2,2,0,2,6,0,4,7,0.371964931488
apache1,373,5,110,57,0,59,35,0,32,22,0,19,14,5,11,9,0,2,2,0,6,8,0,3,7,0.428834199905
apache1,184,4,120,61,0,59,35,0,17,18,0,44,28,2,9,7,0,2,2,0,2,6,0,5,5,0.36150097847
apache1,300,6,110,57,0,59,35,0,22,16,0,29,20,4,10,9,0,2,2,0,4,6,0,4,8,0.397263050079
apache1,394,5,97,53,0,59,35,0,22,15,0,16,15,5,10,10,0,3,3,0,4,7,0,3,8,0.584099054337
apache1,268,6,120,61,0,59,35,0,32,23,0,29,19,3,7,6,0,1,1,0,1,5,0,5,6,0.360481023788
apache1,399,9,137,69,0,59,35,0,38,29,0,40,28,5,8,7,0,1,1,0,4,6,0,3,6,0.440462827682
apache1,411,4,109,57,0,59,35,0,29,22,0,21,13,3,7,6,0,2,2,0,1,4,0,4,5,0.364192008972
apache1,345,8,120,61,0,59,35,0,27,20,0,34,24,6,13,12,0,3,4,0,6,10,0,4,9,0.477707147598
apache1,282,4,124,61,0,59,35,0,20,16,0,45,30,3,8,6,0,2,2,0,2,5,0,4,6,0.406980991364
apache1,372,3,110,57,0,59,35,0,31,21,0,20,14,3,7,6,0,1,1,0,3,5,0,3,6,0.331794977188
apache1,334,8,144,69,0,59,35,0,41,31,0,44,32,4,7,7,0,2,2,0,2,6,0,3,6,0.371726989746
apache2,22,4,171,90,0,65,38,0,16,17,0,90,58,0,4,7,-1,0,0,0,4,7,-1,0,0,0.335964918137
apache2,17,4,102,55,0,65,38,0,21,18,0,16,12,0,4,7,-1,0,0,0,4,7,-1,0,0,0.265874862671
apache2,18,3,78,43,0,65,38,0,8,7,0,5,7,3,7,7,0,1,1,0,3,5,0,3,7,0.330621957779
apache2,16,2,78,43,0,65,38,0,6,5,0,7,7,2,6,7,0,1,1,0,1,2,0,4,7,0.31031703949
apache2,19,4,171,90,0,65,38,0,14,13,0,92,61,3,7,7,0,1,1,0,2,5,0,4,7,0.409034013748
apache2,21,4,171,90,0,65,38,0,94,61,0,12,15,2,9,7,0,3,3,0,2,3,0,4,7,0.491977930069
apache2,20,4,171,90,0,65,38,0,90,58,0,16,17,0,4,7,-1,0,0,-1,0,0,0,4,7,0.350993156433
apache2,15,5,102,55,0,65,38,0,17,15,0,20,19,3,6,7,0,1,1,0,4,7,0,1,4,0.326389789581
bankaccount,17,6,99,22,0,37,16,0,36,14,0,26,12,5,14,16,0,5,5,0,6,12,0,3,12,0.560800075531
bankaccount,18,7,99,22,0,37,16,0,36,14,0,26,12,6,10,14,0,4,4,0,2,9,0,4,9,0.470706939697
bankaccount,16,6,99,22,0,37,16,0,36,14,0,26,12,5,13,16,0,5,5,0,6,12,0,2,11,0.54759311676
bankaccount,19,6,98,22,0,37,16,0,36,14,0,25,11,4,12,15,0,5,5,0,6,12,0,1,9,0.512001991272
bankaccount,5,5,98,22,0,37,16,0,35,13,0,26,12,4,9,13,0,4,4,0,1,8,0,4,9,0.435013055801
bluetooth,6,5,21,10,0,10,8,0,5,6,0,6,6,2,3,4,0,1,1,0,1,3,0,1,2,0.213809013367
pool,131,4,518,162,0,118,33,0,182,71,0,218,77,0,2,3,-1,0,0,-1,0,0,0,2,3,0.541079998016
pool,137,3,518,162,0,118,33,0,207,77,0,193,71,0,2,4,-1,0,0,0,2,4,-1,0,0,0.533694982529
pool,130,4,518,162,0,118,33,0,182,71,0,218,77,0,2,4,-1,0,0,-1,0,0,0,2,4,0.535195112228
pool,143,4,471,147,0,118,33,0,182,71,0,171,62,0,2,4,-1,0,0,-1,0,0,0,2,4,0.467159986496
pool,152,3,471,147,0,118,33,0,160,62,0,193,71,0,2,3,-1,0,0,0,2,3,-1,0,0,0.486819982529
pool,138,3,518,162,0,118,33,0,207,77,0,193,71,0,2,3,-1,0,0,0,2,3,-1,0,0,0.537075042725
pool,149,3,471,147,0,118,33,0,160,62,0,193,71,0,2,4,-1,0,0,0,2,4,-1,0,0,0.502040147781
pool,146,4,471,147,0,118,33,0,182,71,0,171,62,0,2,3,-1,0,0,-1,0,0,0,2,3,0.480627059937
deadlock,9,5,29,7,0,13,7,0,8,7,0,8,6,4,6,5,0,2,3,0,2,5,0,2,4,0.279643058777
