# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive --hazardsensitiveraw --toposortinput
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,234,9,120,61,0,59,35,0,32,23,0,29,21,6,8,6,0,1,1,0,3,5,0,4,6,7,12,7,0,4,4,0,4,7,0,4,6,7,12,7,0,4,4,0,4,7,0,4,6,2.62244200706
apache1,377,6,110,57,0,59,35,0,31,23,0,20,15,3,9,7,0,2,2,0,4,7,0,3,6,3,11,7,0,4,4,0,4,7,0,3,6,3,10,7,0,3,3,0,4,7,0,3,6,2.40965199471
apache1,206,4,120,61,0,59,35,0,21,19,0,40,28,2,7,6,0,1,1,0,4,5,0,2,4,4,10,7,0,3,3,0,5,6,0,2,6,2,9,6,0,3,3,0,4,5,0,2,4,2.16193890572
apache1,216,9,120,61,0,59,35,0,32,23,0,29,21,6,8,6,0,1,1,0,3,5,0,4,6,7,12,7,0,4,4,0,4,7,0,4,6,7,12,7,0,4,4,0,4,7,0,4,6,2.42305588722
apache1,423,4,109,57,0,59,35,0,29,22,0,21,13,3,6,6,0,2,2,0,1,4,0,3,5,4,10,7,0,4,4,0,2,6,0,4,6,3,7,6,0,3,3,0,1,5,0,3,5,1.96147990227
apache1,275,9,140,69,0,59,35,0,40,32,0,41,29,5,9,7,0,2,2,0,3,7,0,4,6,5,11,7,0,4,4,0,3,7,0,4,6,5,10,7,0,3,3,0,3,7,0,4,6,2.51793694496
apache1,207,5,140,69,0,59,35,0,39,30,0,42,29,2,6,6,0,1,1,0,2,4,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,2.35368204117
apache1,212,7,120,61,0,59,35,0,31,21,0,30,19,2,6,6,0,1,1,0,3,4,0,2,4,3,9,7,0,3,3,0,4,6,0,2,5,2,7,6,0,2,2,0,3,4,0,2,4,1.95488595963
apache1,305,5,97,53,0,59,35,0,22,15,0,16,15,5,8,9,0,1,1,0,3,5,0,4,8,5,9,9,0,2,2,0,3,5,0,4,8,5,14,11,0,6,6,0,3,8,0,5,9,2.62006807327
apache1,306,4,110,57,0,59,35,0,22,16,0,29,19,3,9,7,0,2,2,0,4,7,0,3,6,3,10,7,0,3,3,0,4,7,0,3,6,3,11,7,0,4,4,0,4,7,0,3,6,2.30603218079
apache1,287,6,110,57,0,59,35,0,21,15,0,30,20,2,7,6,0,1,1,0,4,5,0,2,4,3,10,7,0,3,3,0,5,7,0,2,5,2,9,6,0,3,3,0,4,5,0,2,4,2.22260785103
apache1,113,6,120,61,0,59,35,0,19,19,0,42,29,4,9,7,0,2,2,0,3,7,0,4,6,4,10,7,0,3,3,0,3,7,0,4,6,4,11,7,0,4,4,0,3,7,0,4,6,2.54335808754
apache1,214,7,120,61,0,59,35,0,33,23,0,28,18,5,15,11,0,4,4,0,5,10,0,6,8,5,17,11,0,6,6,0,5,10,0,6,8,5,17,11,0,6,6,0,5,10,0,6,8,3.87440609932
apache1,372,3,110,57,0,59,35,0,31,21,0,20,14,2,6,6,0,1,1,0,2,4,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,2.1533601284
apache1,246,6,120,61,0,59,35,0,27,19,0,34,23,4,13,10,0,4,4,0,6,9,0,3,6,4,17,11,0,6,6,0,6,9,0,5,9,4,15,10,0,6,6,0,6,9,0,3,6,3.35776400566
apache1,159,4,104,55,0,59,35,0,12,13,0,33,20,3,9,9,0,3,3,0,1,6,0,5,5,4,15,11,0,6,6,0,2,8,0,7,9,3,11,9,0,5,5,0,1,7,0,5,5,2.5903301239
apache1,371,6,124,61,0,59,35,0,44,31,0,21,15,2,7,6,0,1,1,0,1,4,0,5,6,2,11,7,0,4,4,0,2,5,0,5,6,2,10,7,0,3,3,0,2,5,0,5,6,2.5264840126
apache1,213,7,120,61,0,59,35,0,32,23,0,29,19,4,13,10,0,3,3,0,4,8,0,6,8,5,17,11,0,6,6,0,5,10,0,6,8,5,17,11,0,6,6,0,5,10,0,6,8,3.64278292656
