# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --toposortinput
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,363,4,120,61,0,59,35,0,42,28,0,19,15,2,9,7,0,3,3,0,3,6,0,3,6,0.474278211594
apache1,277,4,120,61,0,59,35,0,20,15,0,41,26,4,9,7,0,3,3,0,3,7,0,3,6,0.48589015007
apache1,188,3,100,53,0,59,35,0,22,14,0,19,12,3,9,7,0,3,3,0,4,6,0,2,6,0.42650103569
apache1,374,5,110,57,0,59,35,0,31,23,0,20,14,3,9,7,0,3,3,0,3,6,0,3,6,0.418955087662
apache1,420,4,110,57,0,59,35,0,29,19,0,22,13,4,11,7,0,4,4,0,3,7,0,4,6,0.572691917419
apache1,205,3,124,61,0,59,35,0,21,15,0,44,29,3,9,7,0,3,3,0,5,7,0,1,4,0.456750869751
apache1,265,9,120,61,0,59,35,0,33,24,0,28,20,7,16,11,0,6,6,0,5,10,0,5,8,0.723226070404
apache1,416,4,110,57,0,59,35,0,29,20,0,22,15,4,8,7,0,3,3,0,2,7,0,3,6,0.42175412178
apache1,203,5,110,57,0,59,35,0,22,16,0,29,19,3,16,11,0,6,6,0,3,7,0,7,9,0.737591028214
apache1,84,3,92,51,0,59,35,0,20,14,0,13,13,3,14,11,0,6,6,0,3,7,0,5,9,0.579063177109
apache2,18,3,78,43,0,65,38,0,8,7,0,5,7,3,8,7,0,1,1,0,4,6,0,3,7,0.440257787704
apache2,15,5,102,55,0,65,38,0,17,15,0,20,19,3,8,7,0,1,1,0,6,7,0,1,6,0.402372837067
apache2,22,4,171,90,0,65,38,0,16,17,0,90,58,2,8,7,0,1,1,0,5,7,0,2,5,0.494081020355
apache2,20,4,171,90,0,65,38,0,90,58,0,16,17,2,8,7,0,1,1,0,2,5,0,5,7,0.494791984558
apache2,21,4,171,90,0,65,38,0,94,61,0,12,15,2,8,7,0,1,1,0,3,5,0,4,7,0.431096792221
apache2,17,4,102,55,0,65,38,0,21,18,0,16,12,2,8,7,0,1,1,0,5,7,0,2,5,0.41055893898
apache2,19,4,171,90,0,65,38,0,14,13,0,92,61,4,8,7,0,1,1,0,3,6,0,4,7,0.47426199913
apache2,16,2,78,43,0,65,38,0,6,5,0,7,7,2,8,7,0,1,1,0,2,5,0,5,7,0.412966012955
bankaccount,18,7,99,22,0,37,16,0,36,14,0,26,12,5,45,14,0,12,11,0,14,14,0,19,14,1.95012187958
bankaccount,17,6,99,22,0,37,16,0,36,14,0,26,12,6,51,15,0,13,12,0,28,15,0,10,15,2.22454404831
bankaccount,19,6,98,22,0,37,16,0,36,14,0,25,11,6,51,15,0,13,12,0,28,15,0,10,15,2.29833006859
bankaccount,5,5,98,22,0,37,16,0,35,13,0,26,12,5,45,14,0,12,11,0,14,14,0,19,14,1.95299696922
bankaccount,16,6,99,22,0,37,16,0,36,14,0,26,12,6,51,15,0,13,12,0,28,15,0,10,15,1.99489116669
bluetooth,6,5,21,10,0,10,8,0,5,6,0,6,6,5,8,7,0,3,3,0,3,7,0,2,6,0.366832017899
pool,149,3,471,147,0,118,33,0,160,62,0,193,71,3,189,102,0,29,13,0,71,54,0,89,59,12.622218132
pool,138,3,518,162,0,118,33,0,207,77,0,193,71,3,192,102,0,29,13,0,74,54,0,89,59,10.7184870243
pool,146,4,471,147,0,118,33,0,182,71,0,171,62,4,196,102,0,29,13,0,80,63,0,87,56,39.3039188385
pool,137,3,518,162,0,118,33,0,207,77,0,193,71,3,189,102,0,29,13,0,71,54,0,89,59,13.9291908741
pool,152,3,471,147,0,118,33,0,160,62,0,193,71,3,192,102,0,29,13,0,74,54,0,89,59,11.8522100449
pool,130,4,518,162,0,118,33,0,182,71,0,218,77,4,193,102,0,29,13,0,80,63,0,84,56,14.9472880363
pool,131,4,518,162,0,118,33,0,182,71,0,218,77,4,196,102,0,29,13,0,80,63,0,87,56,39.0885901451
pool,143,4,471,147,0,118,33,0,182,71,0,171,62,4,193,102,0,29,13,0,80,63,0,84,56,9.37365221977
deadlock,9,5,29,7,0,13,7,0,8,7,0,8,6,5,18,7,0,5,5,0,6,6,0,7,6,0.541671991348
